strategy,time_s,distance_m,mass_kg,height_m,airspeed_mps,groundspeed_mps,mach,density_kgm3,lift_N,drag_N,thrust_N,fuel_flow_kgs,climb_rate_mps,energy_residual,lift_balance_residual
constant_mach,504.1536391267018,131618.27257258215,65686.58945765489,10090.576513198197,237.95662959514286,258.20275273743715,0.7956649678178758,0.3074847116337029,644165.3925049113,40607.80266993752,43442.27577408642,12.48283355203369,1.143475910595915,3.1403558592415435e-17,0.0
constant_mach,509.1536391267018,132909.3159771286,65624.21624266072,10096.29277188675,237.93676582804568,258.2149347655747,0.7956649678178758,0.30724403024108005,643553.7202160888,40569.243213170375,43400.15205619868,12.466461859015961,1.1430280634627659,4.191205139536042e-17,0.0
constant_mach,514.1536391267018,134200.42517519536,65561.92474510276,10102.006798815619,237.91690815876106,258.22906976889936,0.7956649678178758,0.3070036310973349,642942.849301562,40530.73427456154,43358.09121954616,12.450146543220928,1.1425832059987266,1.0488177364262304e-17,0.0
constant_mach,519.1536391267018,135491.60992602629,65499.714683608996,10107.718608922323,237.89705653689785,258.24515549814265,0.7956649678178758,0.30676351320698236,642332.7770020141,40492.27568016531,43316.0930461225,12.43388739917766,1.1421413338792208,-5.2491732160868493e-17,0.0
constant_mach,524.1536391267018,136782.87997767216,65437.585777832166,10113.428217122846,237.8772109121225,258.26318972531254,0.7956649678178758,0.30652367557795124,641723.5005681778,40453.867256669495,43274.157318779005,12.417684222461116,1.1417024428143554,-2.1017040148769094e-17,0.0
constant_mach,529.1536391267018,138074.24506709684,65375.53774844454,10119.135638311809,237.85737123415853,258.2831702436374,0.7956649678178758,0.30628411722156607,641115.0172607836,40415.50883139222,43232.283821220124,12.401536809686146,1.1412665285488246,6.311218987648152e-17,0.0
constant_mach,534.1536391267018,139365.71492028327,65313.57031713271,10124.840887362645,237.8375374527857,258.3050948675105,0.7956649678178758,0.3060448371525304,640507.3243505094,40377.20023227859,43190.47233799888,12.385444958501482,1.140833586861803,3.158664350746485e-17,0.0
constant_mach,539.1536391267018,140657.29925233917,65251.68320659247,10130.543979127764,237.81770951783994,258.3289614324352,0.7956649678178758,0.30580583438890907,639900.41911793,40338.9412878977,43148.72265451262,12.369408467583936,1.140403613566859,-5.2695343327724827e-17,0.0
constant_mach,544.1536391267018,141949.00776760245,65189.87614052365,10136.24492843873,237.79788737921226,258.3547677949705,0.7956649678178758,0.3055671079521118,639294.2988534662,40300.731827439275,43107.03455699842,12.353427136632389,1.139976604511847,-5.2746304119478795e-17,0.0
constant_mach,549.1536391267018,143240.85015974633,65128.148843625066,10141.943750106435,237.7780709868486,258.3825118326769,0.7956649678178758,0.30532865686687516,638688.9608573357,40262.571680710666,43065.407832528865,12.337500766362085,1.1395525555788237,-1.0559457666228739e-17,0.0
constant_mach,554.1536391267018,144532.83611188421,65066.50104158941,10147.640458921269,237.758260290749,258.4121914440635,0.7956649678178758,0.30509048016124635,638084.4024395028,40224.4606781336,43023.84226900751,12.321629158498727,1.1391314626839404,-6.341795528764908e-17,0.0
constant_mach,559.1536391267018,145824.9752966743,65004.93246109824,10153.335069653276,237.73845524096723,258.4438045485345,0.7956649678178758,0.3048525768665666,637480.620919629,40186.39865074115,42982.33765516471,12.305812115772783,1.1387133217773584,-7.405905843798971e-17,0.0
