scenario,time_s,distance_m,mass_kg,height_m,temperature_k,density_kgm3,sound_speed_mps,airspeed_mps,groundspeed_mps,mach,cl,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator
temp_plus_10K,64.15363912670179,17061.612035680413,71457.19488265742,9611.631814030974,235.67439320879865,0.4145732123454854,307.7506594612267,240.0,264.52489543618617,0.7798521063128296,0.5226285835270372,45978.817013155036,51050.36500069563,15.366159865209383,1.7369413001839027,-15.366159865209383,0.05808965481253278,0.9006559896785951
temp_plus_10K,69.15363912670179,18383.73440099496,71380.40644145457,9620.315303253941,235.61795052884935,0.4141277088410062,307.7138049861083,240.0,264.3248140682944,0.779945508167353,0.5226285835270374,45929.40782920108,50994.08580985456,15.34921982876622,1.7364544163935727,-15.34921982876622,0.05806953797686355,0.9006810711434553
temp_plus_10K,74.15363912670179,19704.86780696407,71303.70265226022,9628.996358467008,235.56152366996443,0.41368269646209077,307.67695642873326,240.0,264.12931106092225,0.7800389173948126,0.522628583527037,45880.05311420878,50937.87062490286,15.332299058095758,1.7359676962946389,-15.332299058095758,0.05804845738820451,0.9007061455721437
temp_plus_10K,79.15363912670179,21025.03513583631,71227.08341880213,9637.674980488515,235.50511262682463,0.4132381746501954,307.64011378775365,240.0,263.93838259291994,0.7801323339958853,0.5226285835270376,45830.75280623218,50881.71936994599,15.31539753035374,1.7354811397043732,-15.31539753035374,0.058026412755492016,0.9007312129727827
temp_plus_10K,84.15363912670179,22344.25925076145,71150.54864492228,9646.351170136371,235.44871739411357,0.4127941428474416,307.60327706182267,240.0,263.7520248459174,0.7802257579712467,0.522628583527037,45781.50684339886,50825.63197035144,15.29851522307578,1.7349947468414813,-15.29851522307578,0.058003403886711755,0.9007562733328134
temp_plus_10K,89.15363912670179,23662.56299580434,71074.09823457565,9655.024928228213,235.3923379665166,0.41235060049660355,307.5664462495934,240.0,263.5702340043185,0.7803191893215734,0.5226285835270373,45732.315163909065,50769.6083497774,15.281652113282993,1.7345085173054593,-15.281652113282993,0.05797943068576025,0.9007813266715811
temp_plus_10K,94.15363912670179,24979.969195958787,70997.73209183088,9663.696255581268,235.33597433872174,0.4119075470411173,307.5296213497199,240.0,263.39300625530177,0.7804126280475407,0.522628583527037,45683.17770603617,50713.64843359116,15.264808178510936,1.7340224512514268,-15.264808178510936,0.05795449315656867,0.900806372979804
temp_plus_10K,99.15363912670179,26296.500657161425,70921.45012086976,9672.365153012448,235.27962650541906,0.41146498192507336,307.4928023608565,240.0,263.2203377888167,0.7805060741498245,0.5226285835270373,45634.094408126366,50657.75214635261,15.247983396052135,1.7335365485248804,-15.247983396052135,0.05792859140043231,0.9008314122641552
temp_plus_10K,104.15363912670179,27612.180166305556,70845.25222598732,9681.031621338265,235.22329446130126,0.4110229045932213,307.4559892816582,240.0,263.0522247975829,0.7805995276290999,0.5226285835270371,45585.06520859873,50601.919413070675,15.23117774333427,1.7330508090940115,-15.23117774333427,0.05790172561762049,0.9008564445249864
temp_plus_10K,109.15363912670179,28927.030491255,70769.13831159117,9689.695661374935,235.1669782010629,0.4105813144909619,307.41918211078035,240.0,262.88866347708614,0.7806929884860423,0.5226285835270371,45536.090045944744,50546.15015857689,15.214391197731642,1.7325652328339591,-15.214391197731642,0.057873896106812366,0.9008814697674454
temp_plus_10K,114.15363912670179,30241.074380857914,70693.10828220223,9698.357273938269,235.11067771940122,0.41014021106435417,307.382380846879,240.0,262.72965002557856,0.7807864567213265,0.5226285835270376,45487.168858728815,50490.44430841543,15.197623736833043,1.7320798198342093,-15.197623736833043,0.05784510326624136,0.9009064879856344
temp_plus_10K,119.15363912670179,31554.334564960634,70617.16204245342,9707.016459843791,235.05439301101535,0.4096995937601076,307.3455854886104,240.0,262.57518064407395,0.7808799323356277,0.5226285835270373,45438.30158558744,50434.80178706639,15.180875337906981,1.7315945697843471,-15.180875337906981,0.057815347591762566,0.9009314991942674
temp_plus_10K,124.15363912670179,32866.83375442147,70541.29949709111,9715.673219906581,234.99812407060722,0.40925946202558877,307.3087960346318,240.0,262.42525153634875,0.78097341532962,0.5226285835270374,45389.48816523007,50379.22251998921,15.16414597851675,1.7311094826805142,-15.16414597851675,0.05778462967926831,0.9009565033922597
temp_plus_10K,129.1536391267018,34178.59464112449,70465.52055097313,9724.327554941465,234.94187089288044,0.4088198153088112,307.27201248360035,240.0,262.27985890893655,0.7810669057039785,0.5226285835270374,45340.72853643789,50323.70643299511,15.147435636331524,1.7306245586095659,-15.147435636331524,0.057752950224022756,0.900981500573851
temp_plus_10K,134.1536391267018,35489.63989799335,70389.82510907028,9732.97946576284,234.8856334725415,0.4083806530584442,307.2352348341744,240.0,262.13899897112896,0.7811604034593767,0.5226285835270376,45292.022638064795,50268.25345092747,15.130744288729165,1.7301397972904013,-15.130744288729165,0.05772031001917273,0.9010064907522491
temp_plus_10K,139.1536391267018,36799.99217900504,70314.21307646552,9741.62895318474,234.82941180429918,0.4079419747238079,307.1984630850124,240.0,262.0026679349724,0.7812539085964884,0.5226285835270372,45243.370409036834,50212.863499601466,15.114071913380037,1.7296551987472877,-15.114071913380037,0.057686709957973654,0.9010314739249222
temp_plus_10K,144.1536391267018,38109.67411920367,70238.6843583533,9750.276018020919,234.773205882864,0.4075037797548681,307.1616972347733,240.0,261.87086201526466,0.7813474211159879,0.5226285835270374,45194.77178835179,50157.53650483167,15.097418487954329,1.7291707629728685,-15.097418487954329,0.05765215103265016,0.9010564500909686
