scenario,time_s,distance_m,mass_kg,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,airspeed_mps,groundspeed_mps,mach,cl,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_minus_10K,588.4153265295442,154404.30925928507,63790.960214607905,10480.954414964635,210.02379630272986,0.3838939840066098,290.5206757189203,23143.94357856422,240.0,266.9395144782192,0.8261029938956936,0.5038442012555713,41498.98532035265,45773.10559514777,13.777704784139477,1.6397519870891806,-13.777704784139477,0.05161358299115233,0.9066237647801595,8659.039931830066,8659.038181409056,8659.039785392095
temp_minus_10K,590.4153265295442,154938.28313730983,63763.4108996145,10484.23373537575,210.0024807200576,0.38372819223526955,290.50593268807705,23131.600541312324,240.0,267.03446931427857,0.8261449182096173,0.5038442012555713,41481.063210156295,45752.859375059204,13.771610671892818,1.6395684282622724,-13.771610671892818,0.05157240826346173,0.9066332416541478,8686.589247286098,8686.587493363084,8686.5891003855
temp_minus_10K,592.4153265295442,155472.44755954138,63735.8737700701,10487.512688693627,209.98116752349142,0.38356247379595865,290.4911905594824,23119.26421570913,240.0,267.13005864911867,0.826186844212945,0.5038442012555714,41463.14902716104,45732.62237523694,13.765519334946315,1.639384893832119,-13.765519334946315,0.05153115079807486,0.9066427174666521,8714.126377292938,8714.124619891145,8714.126229929898
temp_minus_10K,594.4153265295442,156006.80379476203,63708.34882042538,10490.791274967036,209.95985671271424,0.383396828655281,290.4764493330543,23106.934598020554,240.0,267.22628226751306,0.8262287719057766,0.5038442012555717,41445.24276775677,45712.39459124789,13.759430771965613,1.6392013837623127,-13.759430771965613,0.051489811014140505,0.9066521922194793,8741.65132739985,8741.649566542537,8741.65117957462
temp_minus_10K,596.4153265295442,156541.3531113237,63680.83604513368,10494.06949424473,209.93854828740922,0.38323125677985737,290.46170900871107,23094.611684514726,240.0,267.3231399542973,0.8262707012882111,0.5038442012555717,41427.34442833514,45692.176018948616,13.753344981703531,1.6390178981268597,-13.753344981703531,0.051448389331559034,0.9066616659087359,8769.164103153518,8769.162338863978,8769.163954866322
temp_minus_10K,598.4153265295442,157076.09677714808,63653.33543865095,10497.347346575465,209.91724224725945,0.3830657581363235,290.4469695863707,23082.295471461857,240.0,267.4206314943697,0.8263126323603484,0.5038442012555715,41409.4540052895,45671.96665376665,13.74726196278376,1.6388344368341268,-13.74726196278376,0.051406886170161474,0.90667113853908,8796.664710098006,8796.662942399562,8796.664561349047
temp_minus_10K,600.4153265295442,157611.03605972667,63625.84699543586,10500.624832007972,209.89593859194815,0.3829003326913313,290.43223106595144,23069.985955134318,240.0,267.5187566726903,0.8263545651222874,0.5038442012555715,41391.571495014934,45651.766491419134,13.741181713917157,1.638650999902893,-13.741181713917157,0.051365301950507786,0.9066806101094694,8824.153153774707,8824.151382690714,8824.153004564141
temp_minus_10K,602.4153265295442,158146.172226121,63598.37070994946,10503.901950591004,209.87463732115845,0.38273498041154747,290.41749344737127,23057.683131806538,240.0,267.61751527428254,0.8263964995741284,0.5038442012555716,41373.69689390809,45631.57552769654,13.735104233836656,1.638467587379429,-13.735104233836656,0.05132363709363148,0.9066900806174425,8851.629439722461,8851.627665276304,8851.629290050543
temp_minus_10K,604.4153265295442,158681.5065429627,63570.90657665563,10507.178702373254,209.85333843457383,0.382569701263656,290.40275673054856,23045.386997755206,240.0,267.7169070842305,0.8264384357159702,0.5038442012555714,41355.830198367505,45611.39375796191,13.729029521146531,1.6382841991446466,-13.729029521146531,0.0512818920204656,0.9066995500690757,8879.093573477445,8879.091795692542,8879.09342334437
temp_minus_10K,606.4153265295442,159217.0402764536,63543.4545900208,10510.455087403458,209.8320419318775,0.3824044952143557,290.38802091540146,23033.097549259037,240.0,267.81693188768213,0.8264803735479124,0.5038442012555712,41337.9714047933,45591.22117808166,13.722957574602576,1.6381008352723567,-13.722957574602576,0.05124006715287797,0.906709018460485,8906.545560573193,8906.543779472993,8906.545409979197
temp_minus_10K,608.4153265295442,159752.7746923659,63516.01474451392,10513.73110573032,209.8107478127529,0.3822393622303605,290.373286001848,23020.81478259887,240.0,267.9175894698469,0.826522313070055,0.5038442012555712,41320.12050958728,45571.05778385215,13.716888392939495,1.6379174958086924,-13.716888392939495,0.051198162913015,0.9067184857892158,8933.985406540734,8933.983622148713,8933.985255486077
temp_minus_10K,610.4153265295442,160288.71105604232,63488.587034606695,10517.006757402542,209.78945607688345,0.38207430227840067,290.3585519898065,23008.5386940577,240.0,268.0188796159967,0.8265642542824969,0.5038442012555717,41302.277509153,45550.90357064329,13.710821974763627,1.6377341806346482,-13.710821974763627,0.051156179722890306,0.9067279520613406,8961.413116908438,8961.411329248102,8961.412965393305
temp_minus_10K,612.4153265295442,160824.85063239612,63461.171454773306,10520.282042468803,209.76816672395276,0.3819093153252233,290.34381887919517,22996.26927992072,240.0,268.1208021114653,0.8266061971853378,0.5038442012555712,41284.442399895735,45530.7585343272,13.704758318832484,1.637550889823861,-13.704758318832484,0.05111411800541695,0.9067374172729844,8988.828697202034,8988.826906296918,8988.828545226694
temp_minus_10K,614.4153265295442,161361.19468591132,63433.767999490665,10523.5569609778,209.7468797536443,0.38174440133758913,290.3290866699322,22984.0065364751,240.0,268.22335674164924,0.8266481417786772,0.5038442012555713,41266.61517822238,45510.6226706348,13.698697423861073,1.637367623394845,-13.698697423861073,0.05107197818367309,0.9067468814231184,9016.232152944727,9016.230358818393,9016.232000509335
temp_minus_10K,616.4153265295442,161897.74448064284,63406.3766632381,10526.831512978199,209.7255951656417,0.38157956028227524,290.31435536193595,22971.750460010197,240.0,268.32654329200693,0.8266900880626146,0.5038442012555714,41248.795840541534,45490.495975014266,13.69263928847929,1.637184381256184,-13.69263928847929,0.05102976068073238,0.9067563445163911,9043.623489657068,9043.621692333107,9043.623336761899
