scenario,time_s,distance_m,mass_kg,reference_height_m,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,atmosphere_layer,airspeed_mps,groundspeed_mps,mach,cl,cd,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,dh_dx,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_plus_10K,212.4153265295442,56024.51169534246,69213.41468867975,9817.003351213896,9817.003351213896,234.33947821710967,0.42481420116881347,306.8778358094795,28576.039412112925,troposphere,240.0,261.0046332040083,0.7820701660220271,0.4940144827969641,0.03298226391459184,45316.017191874584,49536.63313906903,14.910526574859777,1.4923686789212973,0.00571778615805192,-14.910526574859777,0.05712744019837113,1.0,3236.585351222277,3236.5847763196266,3236.5853113202465
temp_plus_10K,214.4153265295442,56546.48837070058,69183.59969950932,9819.987888788597,9819.987888788597,234.3200787228741,0.4246645499828469,306.86513330184874,28563.608006201186,troposphere,240.0,260.9721308054836,0.7821025393716637,0.49397569171414596,0.0329805392802011,45297.684788622464,49516.48732508065,14.904462684849273,1.4923703413400728,0.005718504641602578,-14.904462684849273,0.0571113192770701,1.0,3266.400340481986,3266.39976025364,3266.4003004906845
temp_plus_10K,216.4153265295442,57068.40056999598,69153.79683980838,9822.972860520264,9822.972860520264,234.30067640661827,0.42451491737072455,306.8524284204505,28551.17917231178,troposphere,240.0,260.94015824337134,0.7821349214520504,0.493936938306353,0.032978816456055424,45279.358521391696,49496.33840586038,14.898397860163971,1.4923684729984257,0.005719198160394065,-14.898397860163971,0.05709507482657639,1.0,3296.203201026999,3296.202615413756,3296.203160191624
temp_plus_10K,218.4153265295442,57590.249362600814,69124.00610469513,9825.957469610134,9825.957469610134,234.2812764475341,0.42436534326880987,306.83972455660063,28538.756227134414,troposphere,240.0,260.90872407153523,0.7821673036201962,0.4938981761036512,0.032977093376133096,45261.03981107654,49476.20629819054,14.892338095755349,1.4923696178608197,0.005719891594930517,-14.892338095755349,0.057078728006320745,1.0,3325.9939369829185,3325.993345991481,3325.9938953048695
temp_plus_10K,220.4153265295442,58112.035821469406,69094.22748674898,9828.942280968677,9828.942280968677,234.26187517370357,0.4242157993557512,306.8270193057584,28526.336817788666,troposphere,240.0,260.87782229720597,0.7821996920057287,0.49385943803061116,0.032975371503935993,45242.72764453803,49456.07655367431,14.886279042655966,1.4923690212134535,0.005720566846472932,-14.886279042655966,0.0570622635208014,1.0,3355.77255412133,3355.7719578818246,3355.772513251024
temp_plus_10K,222.4153265295442,58633.76100939389,69064.46098604565,9831.927068802757,9831.927068802757,234.24247405278206,0.42406629694024234,306.81431362893017,28513.92188298322,troposphere,240.0,260.847455306037,0.782232084159746,0.49382071095272057,0.03297365025546327,45224.422424555705,49435.95515778406,14.880222502493,1.4923686590454956,0.00572123142736657,-14.880222502493,0.05704568781410925,1.0,3385.539055666479,3385.538454058767,3385.539013954345
temp_plus_10K,224.4153265295442,59155.426001145184,69034.70659352245,9834.911623183283,9834.911623183283,234.22307444930863,0.42391684652449846,306.8016084197468,28501.512294152602,troposphere,240.0,260.8176251647993,0.7822644778043243,0.4937819825950922,0.03297192908509929,45206.12452141325,49415.84754416269,14.874170110792965,1.492370326845485,0.005721892168531637,-14.874170110792965,0.05702900676821447,1.0,3415.2934482797646,3415.2928413629265,3415.2934064775473
temp_plus_10K,226.4153265295442,59677.031862263044,69004.96430745587,9837.896576109642,9837.896576109642,234.2036722552873,0.4237674164572055,306.7889009876862,28489.10542266641,troposphere,240.0,260.7883256011093,0.7822968798002019,0.49374328983612714,0.03297020963161908,45187.83280508504,49395.7368661955,14.868116796724841,1.4923684532556623,0.005722527838682186,-14.868116796724841,0.057012202376982464,1.0,3445.035735187282,3445.0351229124776,3445.03569254413
temp_plus_10K,228.4153265295442,60198.579662062046,68975.23412297461,9840.881196773047,9840.881196773047,234.18427222097517,0.42361804331727687,306.77619444383765,28476.704305076615,troposphere,240.0,260.7595638062113,0.7823292822153365,0.49370459005339884,0.03296849000079076,45169.54857782551,49375.6429371135,14.86206852407116,1.4923696017039947,0.005723163438074621,-14.86206852407116,0.05699529600040367,1.0,3474.765920508078,3474.7653028821346,3474.765877025391
temp_plus_10K,230.4153265295442,60720.070472865,68945.51603268151,9843.866002156881,9843.866002156881,234.16487098598026,0.42346870122041064,306.7634865872011,28464.306791810406,troposphere,240.0,260.73133475847425,0.7823616906628723,0.4936659133771845,0.03296677153137384,45151.27091265846,49355.5513849486,14.856020966869526,1.4923690037687933,0.005723780784351194,-14.856020966869526,0.05697827221508012,1.0,3504.484009999019,3504.483387131534,3504.4839673184906
temp_plus_10K,232.4153265295442,61241.505358492854,68915.81003663634,9846.85078637223,9846.85078637223,234.1454698885805,0.42331940046385913,306.75077829424305,28451.91373721616,troposphere,240.0,260.70364044904414,0.7823941029084724,0.4936272478333837,0.032965053691160234,45133.000176589594,49335.46816254356,14.84997591692561,1.4923686408166175,0.005724387424149946,-14.84997591692561,0.056961137525151334,1.0,3534.190006882814,3534.1893786747355,3534.189963363664
temp_plus_10K,234.4153265295442,61762.885392754855,68886.11612580923,9849.835357588045,9849.835357588045,234.12607017567768,0.42317015063086194,306.7380703817177,28439.525936098034,troposphere,240.0,260.6764825949213,0.7824265168693731,0.49358858220245316,0.032963335981628254,45114.73670740672,49315.39867490261,14.843935001145683,1.4923703135786273,0.005724990220532087,-14.843935001145683,0.05694389786673792,1.0,3563.8839178008852,3563.8832843023542,3563.8838741907675
temp_plus_10K,236.4153265295442,62284.2116417944,68856.43429846966,9852.820291677337,9852.820291677337,234.1066681040973,0.4230209229191701,306.7253603975283,28427.140997380222,troposphere,240.0,260.64985599625834,0.7824589388009862,0.49354995009022035,0.03296161989553265,45096.47947589977,49295.32616647416,14.83789317610872,1.4923684352150952,0.005725567848525949,-14.83789317610872,0.056926535099722904,1.0,3593.5657459781396,3593.565107149811,3593.565701530344
temp_plus_10K,238.4153265295442,62805.48517487396,68826.76454975687,9855.804923933247,9855.804923933247,234.0872679944339,0.4228717505536055,306.7126511719449,28414.761677986604,troposphere,240.0,260.6237665988569,0.7824913614843184,0.49351131272844057,0.03295990371059269,45078.22966561439,49275.27034205108,14.831856372957372,1.4923695869607911,0.005726145418110678,-14.831856372957372,0.05690907075173253,1.0,3623.235495527206,3623.234851376031,3623.2354502431263
temp_plus_10K,240.4153265295442,63326.70706373996,68797.10687229784,9858.789723333526,9858.789723333526,234.06786679833206,0.4227226100843387,306.6999407079266,28402.386031270533,troposphere,240.0,260.59821026708664,0.7825237900145353,0.493472697448417,0.03295818864071576,45059.98643578247,49255.21690963504,14.825820289800145,1.4923689878903734,0.005726704670614764,-14.825820289800145,0.05689148929536081,1.0,3652.8931721899635,3652.8925228069083,3652.893127702162
temp_plus_10K,242.4153265295442,63847.87837315042,68767.46126613517,9861.774503923989,9861.774503923989,234.04846572449406,0.4225735107983561,306.68722979723566,28390.01482738717,troposphere,240.0,260.57318863296376,0.7825562223724624,0.4934340934382756,0.03295647420552638,45041.75011762044,49235.171787971514,14.819786708179423,1.4923686242461045,0.005727253183934492,-14.819786708179423,0.056873797284854845,1.0,3682.538779187943,3682.5381244931423,3682.538733864829
temp_plus_10K,244.4153265295442,64369.000176040645,68737.82772227294,9864.75909200201,9864.75909200201,234.0290659019869,0.4224244613608583,306.674519179588,28377.648784651203,troposphere,240.0,260.54870309588364,0.7825886566710698,0.4933954905356374,0.0329547599536406,45023.52101640265,49215.14035209233,14.813757245979788,1.4923703015477956,0.005727797850517772,-14.813757245979788,0.05685600070144363,1.0,3712.172323142102,3712.1716631776226,3712.1722777270625
temp_plus_10K,246.4153265295442,64890.07353910103,68708.20623897284,9867.744007225328,9867.744007225328,234.00966395303533,0.4222754358154914,306.66180664178955,28365.285749082486,troposphere,240.0,260.5247494287444,0.7826210985587229,0.49335691906844087,0.03295304723167168,45005.298203780796,49195.105941641996,14.807726888434239,1.492368418886429,0.005728317260293934,-14.807726888434239,0.05683808129900637,1.0,3741.793807276516,3741.7931420116415,3741.793761027162
temp_plus_10K,248.4153265295442,65411.09953154743,68678.59681138475,9870.72865109095,9870.72865109095,233.9902637679088,0.42212646403685583,306.6490947327409,28352.928198528556,troposphere,240.0,260.50133244946295,0.7826535415314736,0.4933183441287181,0.03295133448942551,44987.08274454201,49175.088148113115,14.801701532582046,1.4923695736378935,0.005728836622850718,-14.801701532582046,0.05682006073981815,1.0,3771.403235697532,3771.4025651393376,3771.4031886152516
temp_plus_10K,250.4153265295442,65932.07922460517,68648.9994321604,9873.713444499745,9873.713444499745,233.97086261075162,0.4219775250066472,306.6363816597482,28340.57438885697,troposphere,240.0,260.4784488230036,0.7826859901650884,0.4932797902445377,0.032949622815866275,44968.87388415757,49155.07276300451,14.795676901664354,1.4923689735855175,0.005729337610573647,-14.795676901664354,0.05680192341639016,1.0,3801.0006141317785,3800.999938354494,3801.0005678395974
temp_plus_10K,252.4153265295442,66453.01368387738,68619.4141013241,9876.698221459706,9876.698221459706,233.9514615605119,0.4218286270029154,306.62366812971715,28328.22500620944,troposphere,240.0,260.456099857736,0.7827184426561227,0.49324124776789036,0.032947911782483144,44950.67191804511,49135.06566950305,14.789654766520416,1.49236860934242,0.0057298278295558,-14.789654766520416,0.056783675923115985,1.0,3830.585945799963,3830.5852647410115,3830.5858986758976
temp_plus_10K,254.4153265295442,66973.90398151333,68589.84080991494,9879.682826424301,9879.682826424301,233.93206162824202,0.4216797777738967,306.61095480517594,28315.880692563438,troposphere,240.0,260.43428666771734,0.7827508973138246,0.49320270759522783,0.03294620098506687,44932.47711895302,49115.07221133835,14.783636735612841,1.4923702907596907,0.005730314198851148,-14.783636735612841,0.05676532427727143,1.0,3860.1592373020962,3860.158550996334,3860.1591900850617
temp_plus_10K,256.4153265295442,67494.75118469365,68560.2795561861,9882.6677227556,9882.6677227556,233.91265980208857,0.42153095420553277,306.5982397122745,28303.539530540253,troposphere,240.0,260.4130058985007,0.7827833591778829,0.493164196771769,0.03294449162398948,44914.28865942491,49095.07582746349,14.777617824066509,1.4923684042794225,0.005730775231944798,-14.777617824066509,0.056746850154735635,1.0,3889.7204918617754,3889.719800286248,3889.7204438139015
temp_plus_10K,258.4153265295442,68015.55636259305,68530.73033529811,9885.652378246386,9885.652378246386,233.89325954139846,0.42138218282657797,306.58552511803583,28291.20371950433,troposphere,240.0,260.39226135802124,0.7828158224612844,0.49312568425534525,0.03294278232125361,44896.10748545854,49075.09599123354,14.771603893361291,1.4923695617441042,0.005731236227839351,-14.771603893361291,0.056728275319408834,1.0,3919.269713579203,3919.269016741107,3919.2696647018893
temp_plus_10K,260.4153265295442,68536.32058597125,68501.19313992817,9888.637165656668,9888.637165656668,233.87385842323164,0.42123344504693866,306.5728094344704,28278.871717395366,troposphere,240.0,260.3720504261894,0.7828482912190545,0.4930871917669463,0.032941074040807594,44877.93292878223,49055.11858115016,14.765590692926194,1.4923689608631496,0.0057316787973992174,-14.765590692926194,0.05670958410765353,1.0,3948.8069081654908,3948.8062061242163,3948.806860071825
