scenario,distance_m,fuel_flow_kgs,fuel_per_meter_kgpm,height_m,temperature_k,density_kgm3
standard_isa,138742.62633286923,14.044680145625716,0.0528853894193651,10430.822729512993,220.34965225816552,0.391108899808556
standard_isa,140071.03115851167,14.029022866853024,0.0527814793633545,10439.485429129556,220.29334471065783,0.390683726506184
standard_isa,141400.57795985887,14.013383587097277,0.0526769351411639,10448.145674822596,220.2370531136531,0.3902590271869233
standard_isa,142731.28891019733,13.99776228473879,0.0525717642960765,10456.80346742344,220.1807774617476,0.3898348013059112
standard_isa,144063.18616380804,13.982158938497642,0.0524659744022913,10465.458807762909,220.12451774954107,0.3894110483189404
standard_isa,145396.29185598053,13.96657352678486,0.0523595730610124,10474.111696671534,220.068273971635,0.3889877676824511
standard_isa,146730.62810302674,13.951006028283215,0.0522525679011617,10482.762134979455,220.0120461226335,0.3885649588535319
standard_isa,148066.21700229513,13.935456421700827,0.0521449665769873,10491.410123516493,219.9558341971428,0.3881426212899175
standard_isa,149403.08063218452,13.91992468561664,0.052036776766025,10500.055663112023,219.89963818977185,0.3877207544499916
standard_isa,150741.24105215812,13.9044107987244,0.0519280061685554,10508.698754595143,219.84345809513155,0.3872993577927822
standard_isa,152080.72030275746,13.888914739743829,0.0518186625058194,10517.339398794536,219.7872939078355,0.3868784307779633
standard_isa,153421.54040561634,13.873436487464344,0.051708753518735,10525.97759653856,219.73114562249933,0.3864579728658512
standard_isa,154763.72336347468,13.857976020679,0.051598286966211,10534.613348655184,219.67501323374128,0.3860379835174082
standard_isa,156107.29116019252,13.842533318075324,0.051487270623307,10543.246655972034,219.6188967361817,0.385618462194237
standard_isa,157452.26576076384,13.827108358585589,0.0513757122811108,10551.877519316417,219.56279612444328,0.3851994083585821
standard_isa,158798.66911133056,13.8117011210365,0.0512636197440157,10560.505939515166,219.50671139315145,0.384780821473332
standard_isa,160146.52313919627,13.796311584215433,0.0511510008285552,10569.131917394854,219.45064253693343,0.3843627010020117
standard_isa,161495.84975284024,13.780939727152788,0.0510378633630479,10577.75545378169,219.394589550419,0.3839450464087865
standard_isa,162846.67084193116,13.765585528709192,0.050924215184671,10586.37654950146,219.3385524282405,0.3835278571584631
standard_isa,164199.00827734108,13.75024896781454,0.0508100641389617,10594.995205379591,219.28253116503265,0.383111132716485
standard_isa,165552.8839111592,13.73493002353195,0.0506954180786756,10603.611422241273,219.2265257554317,0.3826948725489286
standard_isa,166908.31957670572,13.7196286748208,0.0505802848615452,10612.22520091119,219.17053619407724,0.3822790761225113
standard_isa,168265.3370885456,13.704344900709158,0.0504646723495609,10620.836542213732,219.11456247561077,0.3818637429045853
standard_isa,169623.95824250244,13.689078680207928,0.0503485884073086,10629.445446972932,219.05860459467596,0.3814488723631358
standard_isa,170984.20481567222,13.673829992503054,0.0502320409013416,10638.051916012471,219.00266254591887,0.381034463966782
standard_isa,172346.09856643708,13.658598816698744,0.0501150376979126,10646.65595015567,218.94673632398812,0.3806205171847766
standard_isa,173709.66123447916,13.643385131882184,0.0499975866619009,10655.257550225462,218.8908259235345,0.3802070314870051
standard_isa,175074.91454079427,13.628188917208805,0.049879695655826,10663.85671704443,218.8349313392112,0.3797940063439861
standard_isa,176441.8801877057,13.613010151901497,0.0497613725385556,10672.453451434852,218.77905256567345,0.3793814412268635
standard_isa,177810.579858878,13.597848815187335,0.0496426251638002,10681.047754218547,218.72318959757945,0.3789693356074184
standard_isa,179181.03521933054,13.582704886234152,0.0495234613786185,10689.639626217097,218.66734242958887,0.3785576889580551
standard_isa,180553.2679154515,13.567578344424684,0.0494038890231712,10698.22906825165,218.61151105636424,0.3781465007518082
standard_isa,181927.29957501128,13.552469168956405,0.0492839159280247,10706.81608114302,218.55569547257036,0.3777357704623409
